unique_id,label,all_evidence,is_process,is_quality,is_chemical_entity,is_biome,is_environmental_material,is_aquatic_biome,is_terrestrial_biome,obsolete,non_host_oak_queries_count,historical_permissible_values_count,NMDC_soil_count,NCBI_mims_soil_trusting_CURIe_count,NCBI_mims_soil_trusting_labels_count,GOLD_env_terr_soil_count,non_host_oak_queries_frequency,historical_permissible_values_frequency,NMDC_soil_frequency,NCBI_mims_soil_trusting_CURIe_frequency,NCBI_mims_soil_trusting_labels_frequency,GOLD_env_terr_soil_frequency,CJM_Vote,CJM_Comments,MAM vote,MAM comments,MLS_vote,MLS_comments,NMW_vote,NMW_comment,SM_vote,SM_comment,Yes = 1 No = -1 Maybe = 0,CJM_Vote_safe_int,MAM vote_safe_int,MLS_vote_safe_int,NMW_vote_safe_int,SM_vote_safe_int,IAA_score,vote_sum
ENVO:01000255,mineral deposit,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0,,,,,,-1,0,-1,0,0,0,0.6,-1
ENVO:01000262,seep,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000263,cold seep,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,0.0,,-1,climate only,0,,,,,,-1,0,-1,0,0,0,0.6,-1
ENVO:01000275,structural basin,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000281,layer,0.006029379522,False,False,False,False,False,False,False,False,0,0,0,0,55,0,0.0,0.0,0.0,0.0,0.01205875904,0.0,-1.0,too general,-1,too general,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000285,holomictic lake,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000287,polymictic lake,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000288,monomictic lake,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000297,freshwater river,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,"too specific, river is sufficient",-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000298,continental margin,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,no soil on seafloor,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000302,outcrop,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000311,cultivated environment,0.1795643297,False,False,False,False,False,False,False,False,0,0,0,414,150,0,0.0,0.0,0.0,0.3262411348,0.03288752467,0.0,-1.0,cur_land_use,-1,,-1,,,,,,-3,-1,-1,-1,0,0,0.4,-3
ENVO:01000315,acidic environment,0.001007272229,False,False,False,False,False,False,False,False,0,0,0,2,2,0,0.0,0.0,0.0,0.001576044129,0.0004385003289,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000319,rocky slope,0.005700504275,False,False,False,False,False,False,False,False,0,0,0,0,52,0,0.0,0.0,0.0,0.0,0.01140100855,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000333,hillside,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000334,talus slope,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000338,litter layer,0.0001096250822,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0002192501644,0.0,-1.0,,-1,too general,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000339,polar biome,0.0005036361145,False,False,False,True,False,False,False,False,0,0,0,1,1,0,0.0,0.0,0.0,0.0007880220646,0.0002192501644,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:01000342,montane,0.04121903091,False,True,False,False,False,False,False,False,0,0,0,0,376,0,0.0,0.0,0.0,0.0,0.08243806183,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:01000348,maize field,0.1249750126,False,False,False,False,False,False,False,False,0,0,0,202,414,0,0.0,0.0,0.0,0.1591804571,0.09076956808,0.0,-1.0,cur_land_use,-1,too specific,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000352,field,0.2229807658,False,False,False,False,False,False,False,False,1,1,0,53,1682,0,0.01770879282,0.01770879282,0.0,0.04176516942,0.3687787766,0.0,-1.0,,-1,too general,-1,,,,,,-3,-1,-1,-1,0,0,0.4,-3
ENVO:01000355,vegetation layer,0.01847036878,False,False,False,False,False,False,False,False,1,0,18,5,5,0,0.01770879282,0.0,0.0141955836,0.003940110323,0.001096250822,0.0,0.0,is this for litter etc?,-1,too general,-1,,,,,,-2,0,-1,-1,0,0,0.4,-2
ENVO:01000356,granite,0.009065450061,False,False,False,False,True,False,False,False,0,0,0,18,18,0,0.0,0.0,0.0,0.01418439716,0.00394650296,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:01000359,limestone cave,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,what extension should be used for cave wall scrapings anyway?,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000360,solutional cave,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000361,primary cave,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,too specific,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000365,ice cave,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,what extension should be used for cave wall scrapings anyway?,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000368,anchialine pool,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000371,agricultural waste material,0.0005036361145,False,False,False,False,True,False,False,False,0,0,0,1,1,0,0.0,0.0,0.0,0.0007880220646,0.0002192501644,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:01000377,humid subtropical,0.0003940110323,False,True,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:01000383,temperate evergreen needleleaf forest,0.06851567639,False,False,False,False,False,False,False,False,0,0,0,0,625,0,0.0,0.0,0.0,0.0,0.1370313528,0.0,-1.0,biome,-1,too specific,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000392,tropical upper montane forest,0.001510908344,False,False,False,False,False,False,False,False,0,0,0,3,3,0,0.0,0.0,0.0,0.002364066194,0.0006577504933,0.0,-1.0,broad,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000393,tropical lower montane forest,0.001510908344,False,False,False,False,False,False,False,False,0,0,0,3,3,0,0.0,0.0,0.0,0.002364066194,0.0006577504933,0.0,-1.0,broad,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000410,marine eulittoral zone,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,water,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000417,house,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too general,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000418,human house,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000430,broadleaf forest,0.003727252795,False,False,False,False,False,False,False,False,0,0,0,0,34,0,0.0,0.0,0.0,0.0,0.007454505591,0.0,-1.0,broad,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000431,mixed forest,0.0158287734,False,False,False,False,False,False,False,False,0,0,0,36,15,0,0.0,0.0,0.0,0.02836879433,0.003288752467,0.0,-1.0,broad,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000433,needleleaf forest,0.01158363063,False,False,False,False,False,False,False,False,0,0,0,23,23,0,0.0,0.0,0.0,0.01812450749,0.005042753782,0.0,-1.0,broad,1,,1,,,,,,1,-1,1,1,0,0,0.2,1
ENVO:01000437,lava field,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000438,lava flow,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000443,salt mass,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000447,roadside,0.01030016897,False,False,False,False,False,False,False,False,1,0,0,2,6,0,0.01770879282,0.0,0.0,0.001576044129,0.001315500987,0.0,-1.0,,1,,1,,,,,,1,-1,1,1,0,0,0.2,1
ENVO:01000467,constructed barrier,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000522,latrine pit,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000525,rock intrusion,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000526,sedimentary intrusion,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000531,covered latrine,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000532,covered pit latrine,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000536,factory,0.007050905603,False,False,False,False,False,False,False,False,0,0,0,14,14,0,0.0,0.0,0.0,0.0110323089,0.003069502302,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000548,eutrophic lake,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000598,freshwater spring,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,0.0,,-1,too specific,0,,,,,,-1,0,-1,0,0,0,0.6,-1
ENVO:01000617,lentic water body,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000620,mesocosm,0.05339821341,False,False,False,False,False,False,False,False,0,0,0,86,178,0,0.0,0.0,0.0,0.06776989756,0.03902652927,0.0,-1.0,,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000621,microcosm,0.06180470356,False,False,False,False,False,False,False,False,0,0,0,3,553,0,0.0,0.0,0.0,0.002364066194,0.1212453409,0.0,-1.0,,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000628,plant litter,0.0005036361145,False,False,False,False,True,False,False,False,0,0,0,1,1,0,0.0,0.0,0.0,0.0007880220646,0.0002192501644,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:01000646,lithosphere,0.007783380838,False,False,False,False,False,False,False,False,0,0,0,0,71,0,0.0,0.0,0.0,0.0,0.01556676168,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000649,trench,0.01770879282,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0.01770879282,0.01770879282,0.0,0.0,0.0,0.0,-1.0,grouping,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000652,river channel,0.01208726675,False,False,False,False,False,False,False,False,0,0,0,24,24,0,0.0,0.0,0.0,0.01891252955,0.005262003947,0.0,-1.0,,-1,water,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000659,igneous intrusion,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000664,tuff cone,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000667,geological fracture,0.01770879282,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0.01770879282,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000668,geological fault,0.01770879282,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0.01770879282,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000669,active geological fault,0.01770879282,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0.01770879282,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000670,vein,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000671,dike,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0,,,,,,1,0,1,0,0,0,0.6,1
ENVO:01000687,coast,0.01957241922,False,False,False,False,False,False,False,False,1,1,0,0,17,0,0.01770879282,0.01770879282,0.0,0.0,0.003727252795,0.0,-1.0,local,1,,-1,get more specific,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000688,lake coast,0.04300308465,False,False,False,False,False,False,False,False,1,0,0,85,6,0,0.01770879282,0.0,0.0,0.06698187549,0.001315500987,0.0,-1.0,too specific,-1,too specific,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000710,flood,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000711,coastal flood,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,0.0,,-1,too specific,0,,,,,,-1,0,-1,0,0,0,0.6,-1
ENVO:01000744,human dwelling,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,0,,0,,,,,,-1,-1,0,0,0,0,0.6,-1
ENVO:01000746,area of perennial ice or snow,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000752,area of barren land,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000768,primary forest,0.0006577504933,False,False,False,False,False,False,False,False,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.001315500987,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000772,rural area,0.008964021492,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0.01770879282,0.0,0.0,0.0,0.0002192501644,0.0,-1.0,cur_land_use,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000775,mesotrophic lake,0.0005036361145,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0.0,0.0,0.0,0.0007880220646,0.0002192501644,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000787,wildfire,0.008221881166,True,False,False,False,False,False,False,False,0,0,0,0,75,0,0.0,0.0,0.0,0.0,0.01644376233,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:01000813,astronomical body part,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,too general,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000816,area of deciduous forest,0.4302787071,False,False,False,False,False,False,False,False,0,0,1067,0,87,0,0.0,0.0,0.8414826498,0.0,0.01907476431,0.0,-1.0,,1,,1,,,,,,1,-1,1,1,0,0,0.2,1
ENVO:01000843,area of evergreen forest,0.5,False,False,False,False,False,False,False,False,0,0,1268,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,,1,,1,,,,,,1,-1,1,1,0,0,0.2,1
ENVO:01000848,flower strip,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000855,area of mixed forest,0.07857965663,False,False,False,False,False,False,False,False,0,0,199,0,1,0,0.0,0.0,0.1569400631,0.0,0.0002192501644,0.0,-1.0,,-1,,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000861,area of dwarf scrub,0.1163249211,False,False,False,False,False,False,False,False,0,0,295,0,0,0,0.0,0.0,0.2326498423,0.0,0.0,0.0,-1.0,,1,,1,,,,,,1,-1,1,1,0,0,0.2,1
ENVO:01000869,area of scrub,0.2421135647,False,False,False,False,False,False,False,False,0,0,614,0,0,0,0.0,0.0,0.4842271293,0.0,0.0,0.0,-1.0,,0,see scrubland area,-1,,,,,,-2,-1,0,-1,0,0,0.4,-2
ENVO:01000887,area of sedge- and forb-dominated herbaceous vegetation,0.04850157729,False,False,False,False,False,False,False,False,0,0,123,0,0,0,0.0,0.0,0.09700315457,0.0,0.0,0.0,-1.0,NLDC,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000888,area of gramanoid or herbaceous vegetation,0.315242409,False,False,False,False,False,False,False,False,1,0,777,0,0,0,0.01770879282,0.0,0.6127760252,0.0,0.0,0.0,-1.0,I can see this came from NCLD but the level of granularity is consistent,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000889,area of lichen-dominated vegetation,0.0008770006578,False,False,False,False,False,False,False,False,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.001754001316,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000890,area of moss-dominated vegetation,0.0008770006578,False,False,False,False,False,False,False,False,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.001754001316,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000891,area of pastureland or hayfields,0.1069312677,False,False,False,False,False,False,False,False,0,0,169,80,80,0,0.0,0.0,0.1332807571,0.06304176517,0.01754001316,0.0,-1.0,cur_land_use,1,,1,,,,,,1,-1,1,1,0,0,0.2,1
ENVO:01000892,area of cropland,0.11977854,False,False,False,False,False,False,False,False,0,0,207,96,3,0,0.0,0.0,0.1632492114,0.0756501182,0.0006577504933,0.0,-1.0,cur_land_use,1,,1,,,,,,1,-1,1,1,0,0,0.2,1
ENVO:01000893,area of woody wetland,0.1046670106,False,False,False,False,False,False,False,False,0,0,245,16,16,0,0.0,0.0,0.1932176656,0.01260835303,0.003508002631,0.0,-1.0,,-1,too specific,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000894,area of emergent herbaceous wetland,0.0177444795,False,False,False,False,False,False,False,False,0,0,45,0,0,0,0.0,0.0,0.03548895899,0.0,0.0,0.0,-1.0,,1,,-1,,,,,,-1,-1,1,-1,0,0,0.2,-1
ENVO:01000905,shrimp pond,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000909,biocrust,0.1345099759,False,False,False,False,False,False,False,False,0,0,0,0,1227,0,0.0,0.0,0.0,0.0,0.2690199518,0.0,-1.0,I would opt to place this under material but a good one to consult with experts,-1,,1,,,,,,-1,-1,-1,1,0,0,0.2,-1
ENVO:01000910,soil biocrust,0.06250272974,False,False,False,False,False,False,False,False,0,0,0,18,67,82,0.0,0.0,0.0,0.01418439716,0.01468976102,0.09613130129,-1.0,material,-1,,-1,,,,,,-3,-1,-1,-1,0,0,0.4,-3
ENVO:01000914,ice ablation zone,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000924,plumbing drain,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000927,day care building,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000933,residential building,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000934,restaurant,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000935,campground,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000943,vegetated hill,0.002518180573,False,False,False,False,False,False,False,False,0,0,0,5,5,0,0.0,0.0,0.0,0.003940110323,0.001096250822,0.0,-1.0,,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000965,constructed swimming pool,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,1,,0,,,,,,0,-1,1,0,0,0,0.3,0
ENVO:01000970,delicatessen,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000973,kiosk,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000980,channel of an intermittent stream,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,0.0,,-1,too specific,0,,,,,,-1,0,-1,0,0,0,0.6,-1
ENVO:01000984,grocery store,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000985,fairground,0.00885439641,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0.01770879282,0.0,0.0,0.0,0.0,0.0,-1.0,,-1,,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000987,market,0.01770879282,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0.01770879282,0.01770879282,0.0,0.0,0.0,0.0,-1.0,cur_land_use,-1,,-1,,,,,,-3,-1,-1,-1,0,0,0.4,-3
ENVO:01000995,dry river,0.00885439641,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0.0,0.01770879282,0.0,0.0,0.0,0.0,-1.0,use dry river bed,-1,too specific,0,,,,,,-2,-1,-1,0,0,0,0.4,-2
ENVO:01000997,environmental system determined by a quality,0.0378250591,False,False,False,False,False,False,False,False,0,0,0,96,0,0,0.0,0.0,0.0,0.0756501182,0.0,0.0,-1.0,way too general,-1,,-1,,,,,,-3,-1,-1,-1,0,0,0.4,-3
ENVO:01000999,rhizosphere environment,0.01132628381,False,False,False,False,False,False,False,False,0,0,0,14,53,0,0.0,0.0,0.0,0.0110323089,0.01162025872,0.0,-1.0,"include ""rhizosphere"" abobe",-1,,-1,,,,,,-3,-1,-1,-1,0,0,0.4,-3
ENVO:01001001,plant-associated environment,0.05397804285,False,False,False,False,False,False,False,False,0,0,0,105,115,0,0.0,0.0,0.0,0.08274231678,0.02521376891,0.0,-1.0,,-1,,-1,,,,,,-3,-1,-1,-1,0,0,0.4,-3
