studyGoldId	biosampleGoldId	ncbiBioProjectAccession	ncbiBioSampleAccession	ncbi_bioproject_accession	ncbi_biosample_accession	env_broad_scale	env_local_scale	env_medium	ecosystemPathId	ecosystem	ecosystemCategory	ecosystemType	ecosystemSubtype	specificEcosystem	envoBroadScale.id	envoBroadScale.label	envoLocalScale.id	envoLocalScale.label	envoMedium.id	envoMedium.label	bad_ebs	bad_em	cosine_distance_broad_scale	cosine_distance_local_scale	cosine_distance_medium
Gs0154244	Gb0315911	PRJEB42019	SAMEA7723630	PRJEB42019	SAMEA7723630	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315912	PRJEB42019	SAMEA7723631	PRJEB42019	SAMEA7723631	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315913	PRJEB42019	SAMEA7723632	PRJEB42019	SAMEA7723632	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315914	PRJEB42019	SAMEA7723633	PRJEB42019	SAMEA7723633	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315915	PRJEB42019	SAMEA7723634	PRJEB42019	SAMEA7723634	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315916	PRJEB42019	SAMEA7723635	PRJEB42019	SAMEA7723635	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315917	PRJEB42019	SAMEA7723636	PRJEB42019	SAMEA7723636	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315918	PRJEB42019	SAMEA7723637	PRJEB42019	SAMEA7723637	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315919	PRJEB42019	SAMEA7723638	PRJEB42019	SAMEA7723638	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315920	PRJEB42019	SAMEA7723639	PRJEB42019	SAMEA7723639	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315921	PRJEB42019	SAMEA7723640	PRJEB42019	SAMEA7723640	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315922	PRJEB42019	SAMEA7723641	PRJEB42019	SAMEA7723641	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315923	PRJEB42019	SAMEA7723642	PRJEB42019	SAMEA7723642	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315924	PRJEB42019	SAMEA7723643	PRJEB42019	SAMEA7723643	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315925	PRJEB42019	SAMEA7723644	PRJEB42019	SAMEA7723644	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315926	PRJEB42019	SAMEA7723645	PRJEB42019	SAMEA7723645	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315927	PRJEB42019	SAMEA7723646	PRJEB42019	SAMEA7723646	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315928	PRJEB42019	SAMEA7723647	PRJEB42019	SAMEA7723647	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315929	PRJEB42019	SAMEA7723648	PRJEB42019	SAMEA7723648	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315930	PRJEB42019	SAMEA7723649	PRJEB42019	SAMEA7723649	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315931	PRJEB42019	SAMEA7723650	PRJEB42019	SAMEA7723650	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315932	PRJEB42019	SAMEA7723651	PRJEB42019	SAMEA7723651	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315933	PRJEB42019	SAMEA7723652	PRJEB42019	SAMEA7723652	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315934	PRJEB42019	SAMEA7723653	PRJEB42019	SAMEA7723653	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315935	PRJEB42019	SAMEA7723654	PRJEB42019	SAMEA7723654	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315936	PRJEB42019	SAMEA7723655	PRJEB42019	SAMEA7723655	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315937	PRJEB42019	SAMEA7723656	PRJEB42019	SAMEA7723656	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315938	PRJEB42019	SAMEA7723657	PRJEB42019	SAMEA7723657	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315939	PRJEB42019	SAMEA7723658	PRJEB42019	SAMEA7723658	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315940	PRJEB42019	SAMEA7723659	PRJEB42019	SAMEA7723659	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315941	PRJEB42019	SAMEA7723660	PRJEB42019	SAMEA7723660	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315942	PRJEB42019	SAMEA7723661	PRJEB42019	SAMEA7723661	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315943	PRJEB42019	SAMEA7723662	PRJEB42019	SAMEA7723662	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315944	PRJEB42019	SAMEA7723663	PRJEB42019	SAMEA7723663	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315945	PRJEB42019	SAMEA7723664	PRJEB42019	SAMEA7723664	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315946	PRJEB42019	SAMEA7723665	PRJEB42019	SAMEA7723665	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315947	PRJEB42019	SAMEA7723666	PRJEB42019	SAMEA7723666	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315948	PRJEB42019	SAMEA7723667	PRJEB42019	SAMEA7723667	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315949	PRJEB42019	SAMEA7723668	PRJEB42019	SAMEA7723668	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315950	PRJEB42019	SAMEA7723669	PRJEB42019	SAMEA7723669	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315951	PRJEB42019	SAMEA7723670	PRJEB42019	SAMEA7723670	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315952	PRJEB42019	SAMEA7723683	PRJEB42019	SAMEA7723683	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315953	PRJEB42019	SAMEA7723684	PRJEB42019	SAMEA7723684	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315954	PRJEB42019	SAMEA7723685	PRJEB42019	SAMEA7723685	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315955	PRJEB42019	SAMEA7723890	PRJEB42019	SAMEA7723890	marine biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315956	PRJEB42019	SAMEA7723891	PRJEB42019	SAMEA7723891	marine biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315957	PRJEB42019	SAMEA7723892	PRJEB42019	SAMEA7723892	marine biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315958	PRJEB42019	SAMEA7723893	PRJEB42019	SAMEA7723893	marine biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315959	PRJEB42019	SAMEA7723928	PRJEB42019	SAMEA7723928	dense settlement biome	host-associated habitat	animal manure	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000248	dense settlement biome	ENVO:00003031	animal manure	ENVO:01001002	animal-associated environment	False	True	0.0	0.6530110408202559	0.38196855685047437
Gs0154244	Gb0315960	PRJEB42019	SAMEA7723975	PRJEB42019	SAMEA7723975	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315961	PRJEB42019	SAMEA7723976	PRJEB42019	SAMEA7723976	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315962	PRJEB42019	SAMEA7723977	PRJEB42019	SAMEA7723977	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315963	PRJEB42019	SAMEA7723978	PRJEB42019	SAMEA7723978	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315964	PRJEB42019	SAMEA7723979	PRJEB42019	SAMEA7723979	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315965	PRJEB42019	SAMEA7723980	PRJEB42019	SAMEA7723980	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315966	PRJEB42019	SAMEA7723981	PRJEB42019	SAMEA7723981	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315967	PRJEB42019	SAMEA7723982	PRJEB42019	SAMEA7723982	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315968	PRJEB42019	SAMEA7723983	PRJEB42019	SAMEA7723983	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315969	PRJEB42019	SAMEA7723984	PRJEB42019	SAMEA7723984	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315970	PRJEB42019	SAMEA7723985	PRJEB42019	SAMEA7723985	urban biome	animal-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315971	PRJEB42019	SAMEA7723986	PRJEB42019	SAMEA7723986	urban biome	animal-associated habitat	feces	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315972	PRJEB42019	SAMEA7723987	PRJEB42019	SAMEA7723987	urban biome	animal-associated habitat	feces	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315973	PRJEB42019	SAMEA7723988	PRJEB42019	SAMEA7723988	urban biome	animal-associated habitat	feces	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315974	PRJEB42019	SAMEA7723989	PRJEB42019	SAMEA7723989	urban biome	animal-associated habitat	feces	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315975	PRJEB42019	SAMEA7723990	PRJEB42019	SAMEA7723990	urban biome	animal-associated habitat	feces	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315976	PRJEB42019	SAMEA7723991	PRJEB42019	SAMEA7723991	urban biome	animal-associated habitat	feces	7294	Host-associated	Amphibia	Digestive system	Intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315977	PRJEB42019	SAMEA7723992	PRJEB42019	SAMEA7723992	urban biome	animal-associated habitat	feces	7294	Host-associated	Amphibia	Digestive system	Intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315978	PRJEB42019	SAMEA7723993	PRJEB42019	SAMEA7723993	urban biome	animal-associated habitat	feces	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315979	PRJEB42019	SAMEA7723994	PRJEB42019	SAMEA7723994	urban biome	animal-associated habitat	feces	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315980	PRJEB42019	SAMEA7723995	PRJEB42019	SAMEA7723995	urban biome	animal-associated habitat	feces	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315981	PRJEB42019	SAMEA7723996	PRJEB42019	SAMEA7723996	urban biome	animal-associated habitat	feces	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315982	PRJEB42019	SAMEA7723997	PRJEB42019	SAMEA7723997	urban biome	animal-associated habitat	feces	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315983	PRJEB42019	SAMEA7723998	PRJEB42019	SAMEA7723998	urban biome	animal-associated habitat	feces	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4654775161751512	0.6678180805850401
Gs0154244	Gb0315984	PRJEB42019	SAMEA7724137	PRJEB42019	SAMEA7724137	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315985	PRJEB42019	SAMEA7724138	PRJEB42019	SAMEA7724138	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315986	PRJEB42019	SAMEA7724139	PRJEB42019	SAMEA7724139	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315987	PRJEB42019	SAMEA7724140	PRJEB42019	SAMEA7724140	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315988	PRJEB42019	SAMEA7724141	PRJEB42019	SAMEA7724141	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315989	PRJEB42019	SAMEA7724142	PRJEB42019	SAMEA7724142	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
