curie	claimed_prefix	label	envo_native	obsolete	EnvMediumSoilEnum_11_1	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	marine_biome	env_mat	soil	liquid water	water ice	snow	sediment	mass_of_environmental_material	human_construction	building	building_part	plant_structure	vegetation_layer	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:00005743	ENVO	roadside soil	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001696	FOODON	cattle cured meat food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00002786	FOODON	velvet bean (whole)	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001894	ENVO	alkaline spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002338	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00003082	ENVO	enriched soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002240	ENVO	kastanozem	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002205	ENVO	unexploded-ordnance dump	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002664	FOODON	lipid food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000104	ENVO	undersea feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		20.0
FOODON:00001094	FOODON	fermented beverage	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:21001216	ENVO	ultraviolet radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001098	FOODON	fermented apple beverage	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001503	ENVO	glacial surface layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
FOODON:00001069	FOODON	fermented fruit food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001838	FOODON	fermented cereal beverage	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000508	ENVO	terrace	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001193	FOODON	fonio food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000539	ENVO	geographic sill	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000892	ENVO	small freshwater lake biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002315	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000039	ENVO	synovial fluid material	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002264	ENVO	waste material	True	False	False	0	1	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000057	ENVO	mangrove swamp	True	False	False	1	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002179	ENVO	intertidal sediment	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True		18.0
ENVO:00002229	ENVO	arenosol	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03605006	ENVO	stream water	True	False	False	0	0	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:01001560	ENVO	colloidal suspension	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000463	ENVO	hydraulic cement	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001062	FOODON	fermented millet food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002027	ENVO	obsolete extreme high temperature habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000279	ENVO	saline pan	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:00002128	ENVO	mesophilic sulfur spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005766	ENVO	limed soil	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002253	ENVO	umbrisol	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001131	FOODON	poultry meat food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501253	ENVO	gypsum	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002168	ENVO	gold mine	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		1.0
ENVO:00003045	ENVO	bacon curing brine	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:01000676	ENVO	contaminated air	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002014	ENVO	plutonic rock	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002053	FOODON	mustard food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001004	FOODON	fermenting sugar cane juice	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00003086	ENVO	ethanol enriched soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000637	ENVO	outer space	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002246	ENVO	ferralsol	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001028	ENVO	sediment permeated by freshwater	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000046	ENVO	marginal sea biome	True	False	False	0	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001183	FOODON	bread food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
UBERON:0000060	UBERON	anatomical wall	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000918	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002077	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002252	ENVO	solonchak	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000215	ENVO	hydrothermal vent	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True		16.0
FOODON:00001125	FOODON	ovine cheese food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000099	ENVO	coal dust	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000121	ENVO	colloidal sediment	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002102	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002219	FOODON	salad food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03301444	FOODON	vegetable juice food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000393	ENVO	sound	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000067	ENVO	cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		11.0
ENVO:01001396	ENVO	abyssal clay	True	False	False	0	0	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001197	FOODON	bambara groundnut food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00002423	FOODON	agave food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001206	FOODON	lupin seed food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00003914	ENVO	chalk soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000153	ENVO	marine salt marsh sediment	True	False	False	0	0	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001278	FOODON	cake food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002057	ENVO	raw primary sludge	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002291	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03400188	FOODON	confectionery (us cfr)	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000914	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03501370	ENVO	stagnant water	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:00000017	ENVO	saline hydrographic feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00003870	ENVO	rice straw	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001528	ENVO	friable-frozen soil	True	False	True	2	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000121	ENVO	artificial channel	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		1.0
ENVO:01000869	ENVO	area of scrub	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002015	ENVO	volcanic rock	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001777	FOODON	cow milk dessert	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:1000746	ENVO	marine mucilage	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002085	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03304497	FOODON	edible seed food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001002	FOODON	food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001843	ENVO	atmosphere-ocean momentum transfer process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001820	ENVO	cultured organic material	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000505	ENVO	underground irrigation canal	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002206	ENVO	coal mine waste material	True	False	False	0	0	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001148	FOODON	potato food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03401095	FOODON	50192900 - pasta/noodles  (gs1 gpc)	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000894	ENVO	area of emergent herbaceous wetland	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002119	ENVO	alkaline hot spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001207	FOODON	jack bean (whole, dried)	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002076	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002054	ENVO	chalk	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001156	FOODON	citrus fruit juice	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000112	ENVO	polymetallic nodule	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002329	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03000072	ENVO	second year ice	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001192	FOODON	quinoa food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002048	ENVO	chondrite	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False		1.0
ENVO:03600006	ENVO	food waste	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000883	ENVO	area of developed open space	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001217	ENVO	X-ray stellar radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002082	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002150	ENVO	coastal sea water	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000550	ENVO	range of seamounts	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001204	ENVO	alluvial deposit	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002332	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000663	ENVO	pumice	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000608	ENVO	boat	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000300	ENVO	scrubland area	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00003094	ENVO	L-(+)-tartrate enriched soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000416	ENVO	ultrafine respirable suspended particulate matter	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001173	FOODON	plant seed food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002172	ENVO	obsolete liver paste	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000481	ENVO	silica-based glass	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000551	ENVO	endorheic basin	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001118	ENVO	heat-treated animal manure	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000892	ENVO	area of cropland	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001913	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000145	ENVO	subterranean lake	True	False	False	0	0	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:01001561	ENVO	gel	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001163	FOODON	solanaceous fruit food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000621	ENVO	microcosm	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		53.0
ENVO:00001995	ENVO	rock	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		4.0
FOODON:00001275	FOODON	hen egg food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002040	ENVO	wood	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002364	FOODON	wine or wine-like food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
PO:0003000	PO	transition zone	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False		1.0
ENVO:01000022	ENVO	marine salt marsh biome	True	False	False	0	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001650	ENVO	light fraction material	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002209	ENVO	saline lake sediment	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False		2.0
ENVO:00000130	ENVO	rocky reef	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01001860	ENVO	wind gust	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000243	ENVO	boulder	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False		1.0
ENVO:00000153	ENVO	headwater	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03000005	ENVO	erosionally enriched glacial ice	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002241	ENVO	leptosol	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005759	ENVO	alluvial paddy field soil	True	False	True	5	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000112	ENVO	fume	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000906	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002308	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001557	ENVO	water-body-derived ice	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001261	FOODON	vegetable food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001254	FOODON	plant derived fermented beverage	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002340	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001867	ENVO	well stimulation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001090	FOODON	sour milk beverage	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001852	ENVO	energy transfer process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002257	ENVO	podzol	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000382	ENVO	lake shore	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:06105003	ENVO	thermoplastic material	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002231	ENVO	alisol	True	False	True	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
RO:0001025	RO	located in	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002269	ENVO	thermocline	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001864	ENVO	photosynthetically active radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001005	FOODON	fermenting elaeis palm sap food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000133	ENVO	glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False		39.0
ENVO:03501252	ENVO	chicken manure	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002198	ENVO	fresh water aquarium	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00003030	ENVO	silage	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03000133	ENVO	agricultural potting mixture	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000082	ENVO	biogenous sediment	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002086	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000010	ENVO	transport feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:00000899	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001020	ENVO	hypersaline lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		8.0
ENVO:00000494	ENVO	insequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000894	ENVO	obsolete polar biome	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002028	ENVO	obsolete high osmolarity habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000536	ENVO	moatan	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
CHEBI:33521	CHEBI	metal atom	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000076	ENVO	mine	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		8.0
ENVO:01000855	ENVO	area of mixed forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001140	FOODON	fruit juice food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00002157	FOODON	plant sweetener	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03510058	ENVO	pharmaceutical ink	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005788	ENVO	rubber plantation soil	True	False	True	2	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001087	FOODON	vegetable oil food product	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00002752	FOODON	bean (whole, dried)	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000263	ENVO	cold seep	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True		28.0
ENVO:00002310	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000047	ENVO	animal feed	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
PATO:0045094	PATO	west	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0045091	PATO	north	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:03400231	FOODON	margarine (us cfr)	False	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000027	ENVO	marine abyssal zone biome	True	False	False	0	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
